_id,Date,24K - Local Price/Sell,24K - Local Price/Buy,22K - Local Price/Sell,22K - Local Price/Buy,21K - Local Price/Sell,21K - Local Price/Buy,18K - Local Price/Sell,18K - Local Price/Buy,14K - Local Price/Sell,14K - Local Price/Buy,12K - Local Price/Sell,12K - Local Price/Buy,24K - Global Price,22K - Global Price,21K - Global Price,18K - Global Price,14K - Global Price,12K - Global Price,9K - Global Price,GC=F,EGP=X,Timestamp,Price
656cfbc718408a59a3302bf5,2023-08-31T00:00:00.000Z,2503,2526,2294,2315,2190,2210,1877,1894,1460,1473,1251,1263,1933,1772,1691,1450,1127,966.33,724.75,,,,
656cfbc718408a59a3302bf6,2023-09-01T00:00:00.000Z,2509,2531,2300,2320,2195,2215,1881,1899,1463,1477,1254,1266,1930,1769,1689,1448,1126,965.04,723.78,,,,
656cfbc718408a59a3302bf7,2023-09-02T00:00:00.000Z,2509,2531,2300,2320,2195,2215,1881,1899,1463,1477,1254,1266,1928,1767,1687,1446,1125,963.87,722.91,,,,
656cfbc718408a59a3302bf8,2023-09-03T00:00:00.000Z,2520,2543,2310,2331,2205,2225,1890,1907,1470,1483,1260,1271,1928,1767,1687,1446,1125,963.87,722.91,,,,
656cfbc718408a59a3302bf9,2023-09-04T00:00:00.000Z,2520,2531,2310,2320,2205,2215,1890,1899,1470,1477,1260,1266,1931,1770,1689,1448,1126,965.29,723.97,,,,
656cfbc718408a59a3302bfa,2023-09-05T00:00:00.000Z,2509,2520,2300,2310,2195,2205,1881,1890,1463,1470,1254,1260,1922,1762,1682,1442,1121,961.12,720.85,,,,
656cfbc718408a59a3302bfb,2023-09-06T00:00:00.000Z,2480,2514,2273,2305,2170,2200,1860,1886,1447,1467,1240,1257,1913,1754,1674,1435,1116,956.5,717.38,,,,
656cfbc718408a59a3302bfc,2023-09-07T00:00:00.000Z,2514,2526,2305,2315,2200,2210,1886,1894,1467,1473,1257,1263,1907,1748,1668,1430,1112,953.38,715.04,,,,
656cfbc718408a59a3302bfd,2023-09-08T00:00:00.000Z,2520,2531,2310,2320,2205,2215,1890,1899,1470,1477,1260,1266,1912,1753,1673,1434,1115,955.91,716.94,,,,
656cfbc718408a59a3302bfe,2023-09-09T00:00:00.000Z,2503,2514,2294,2305,2190,2200,1877,1886,1460,1467,1251,1257,1904,1745,1666,1428,1110,951.83,713.87,,,,
656cfbc718408a59a3302bff,2023-09-10T00:00:00.000Z,2503,2514,2294,2305,2190,2200,1877,1886,1460,1467,1251,1257,1904,1745,1666,1428,1111,952.03,714.02,,,,
656cfbc718408a59a3302c00,2023-09-11T00:00:00.000Z,2503,2514,2294,2305,2190,2200,1877,1886,1460,1467,1251,1257,1912,1752,1673,1434,1115,955.83,716.87,,,,
656cfbc718408a59a3302c01,2023-09-12T00:00:00.000Z,2497,2509,2289,2300,2185,2195,1873,1881,1457,1463,1249,1254,1905,1746,1667,1429,1111,952.53,714.4,,,,
656cfbc718408a59a3302c02,2023-09-13T00:00:00.000Z,2503,2514,2294,2305,2190,2200,1877,1886,1460,1467,1251,1257,1901,1742,1663,1426,1109,950.44,712.83,,,,
656cfbc718408a59a3302c03,2023-09-14T00:00:00.000Z,2491,2503,2284,2294,2180,2190,1869,1877,1453,1460,1246,1251,1896,1738,1659,1422,1106,948.03,711.03,,,,
656cfbc718408a59a3302c04,2023-09-15T00:00:00.000Z,2491,2503,2284,2294,2180,2190,1869,1877,1453,1460,1246,1251,1909,1750,1670,1432,1113,954.36,715.77,,,,
656cfbc718408a59a3302c05,2023-09-16T00:00:00.000Z,2497,2509,2289,2300,2185,2195,1873,1881,1457,1463,1249,1254,1916,1756,1676,1437,1117,957.78,718.34,,,,
656cfbc718408a59a3302c06,2023-09-17T00:00:00.000Z,2480,2491,2273,2284,2170,2180,1860,1869,1447,1453,1240,1246,1907,1748,1668,1430,1112,953.3,714.97,,,,
656cfbc718408a59a3302c07,2023-09-18T00:00:00.000Z,2474,2486,2268,2279,2165,2175,1856,1864,1443,1450,1237,1243,1913,1754,1674,1435,1116,956.62,717.47,,,,
656cfbc718408a59a3302c08,2023-09-19T00:00:00.000Z,2509,2531,2300,2320,2195,2215,1881,1899,1463,1477,1254,1266,1923,1763,1683,1442,1122,961.57,721.18,,,,
656cfbc718408a59a3302c09,2023-09-20T00:00:00.000Z,2509,2531,2300,2320,2195,2215,1881,1899,1463,1477,1254,1266,1916,1757,1677,1437,1118,958.14,718.61,,,,
656cfbc718408a59a3302c0a,2023-09-21T00:00:00.000Z,2531,2543,2320,2331,2215,2225,1899,1907,1477,1483,1266,1271,1911,1752,1672,1433,1115,955.47,716.6,,,,
656cfbc718408a59a3302c0b,2023-09-22T00:00:00.000Z,2514,2537,2305,2326,2200,2220,1886,1903,1467,1480,1257,1269,1914,1755,1675,1436,1117,957.24,717.93,,,,
656cfbc718408a59a3302c0c,2023-09-23T00:00:00.000Z,2522,2531,2312,2320,2207,2215,1892,1899,1471,1477,1261,1266,1913,1754,1674,1435,1116,956.51,717.38,,,,
656cfbc718408a59a3302c0d,2023-09-24T00:00:00.000Z,2514,2526,2305,2315,2200,2210,1886,1894,1467,1473,1257,1263,1913,1754,1674,1435,1116,956.7,717.53,,,,
656cfbc718408a59a3302c0e,2023-09-25T00:00:00.000Z,2519,2526,2309,2315,2204,2210,1889,1894,1469,1473,1259,1263,1909,1750,1671,1432,1114,954.67,716.01,,,,
656cfbc718408a59a3302c0f,2023-09-26T00:00:00.000Z,2509,2520,2300,2310,2195,2205,1881,1890,1463,1470,1254,1260,1903,1744,1665,1427,1110,951.3,713.48,,,,
656cfbc718408a59a3302c10,2023-09-27T00:00:00.000Z,2514,2526,2305,2315,2200,2210,1886,1894,1467,1473,1257,1263,1884,1727,1648,1413,1099,941.78,706.34,,,,
656cfbc718408a59a3302c11,2023-09-28T00:00:00.000Z,2503,2514,2294,2305,2190,2200,1877,1886,1460,1467,1251,1257,1860,1705,1627,1395,1085,929.91,697.44,,,,
656cfbc718408a59a3302c12,2023-09-29T00:00:00.000Z,2497,2509,2289,2300,2185,2195,1873,1881,1457,1463,1249,1254,1855,1701,1624,1392,1082,927.73,695.8,,,,
656cfbc718408a59a3302c13,2023-09-30T00:00:00.000Z,2474,2486,2268,2279,2165,2175,1856,1864,1443,1450,1237,1243,1835,1682,1605,1376,1070,917.27,687.95,,,,
656cfbc718408a59a3302c14,2023-10-01T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1835,1682,1605,1376,1070,917.27,687.95,,,,
656cfbc718408a59a3302c15,2023-10-02T00:00:00.000Z,2446,2457,2242,2252,2140,2150,1834,1843,1427,1433,1223,1229,1830,1678,1602,1373,1068,915.12,686.34,,,,
656cfbc718408a59a3302c16,2023-10-03T00:00:00.000Z,2440,2451,2237,2247,2135,2145,1830,1839,1423,1430,1220,1226,1810,1659,1583,1357,1056,904.77,678.58,,,,
656cfbc718408a59a3302c17,2023-10-04T00:00:00.000Z,2457,2469,2252,2263,2150,2160,1843,1851,1433,1440,1229,1234,1809,1659,1583,1357,1056,904.72,678.54,,,,
656cfbc718408a59a3302c18,2023-10-05T00:00:00.000Z,2451,2463,2247,2258,2145,2155,1839,1847,1430,1437,1226,1231,1806,1655,1580,1354,1053,902.88,677.16,,,,
656cfbc718408a59a3302c19,2023-10-06T00:00:00.000Z,2451,2463,2247,2258,2145,2155,1839,1847,1430,1437,1226,1231,1799,1649,1574,1349,1049,899.56,674.67,,,,
656cfbc718408a59a3302c1a,2023-10-07T00:00:00.000Z,2463,2474,2258,2268,2155,2165,1847,1856,1437,1443,1231,1237,1814,1663,1587,1360,1058,906.9,680.18,,,,
656cfbc718408a59a3302c1b,2023-10-08T00:00:00.000Z,2480,2503,2273,2294,2170,2190,1860,1877,1447,1460,1240,1251,1814,1663,1587,1360,1058,906.9,680.18,,,,
656cfbc718408a59a3302c1c,2023-10-09T00:00:00.000Z,2503,2526,2294,2315,2190,2210,1877,1894,1460,1473,1251,1263,1839,1686,1609,1379,1073,919.57,689.68,,,,
656cfbc718408a59a3302c1d,2023-10-10T00:00:00.000Z,2543,2566,2331,2352,2225,2245,1907,1924,1483,1497,1271,1283,1847,1693,1616,1385,1077,923.31,692.48,,,,
656cfbc718408a59a3302c1e,2023-10-11T00:00:00.000Z,2594,2617,2378,2399,2270,2290,1946,1963,1513,1527,1297,1309,1851,1697,1620,1388,1080,925.56,694.17,,,,
656cfbc718408a59a3302c1f,2023-10-12T00:00:00.000Z,2686,2709,2462,2483,2350,2370,2014,2031,1567,1580,1343,1354,1864,1709,1631,1398,1087,932.05,699.04,,,,
656cfbc718408a59a3302c20,2023-10-13T00:00:00.000Z,2634,2657,2415,2436,2305,2325,1976,1993,1537,1550,1317,1329,1873,1717,1639,1405,1093,936.46,702.35,,,,
656cfbc718408a59a3302c21,2023-10-14T00:00:00.000Z,2651,2674,2430,2451,2320,2340,1989,2006,1547,1560,1326,1337,1921,1761,1681,1440,1120,960.3,720.23,,,,
656cfbc718408a59a3302c22,2023-10-15T00:00:00.000Z,2674,2697,2451,2472,2340,2360,2006,2023,1560,1573,1337,1349,1918,1758,1678,1438,1119,958.95,719.21,,,,
656cfbc718408a59a3302c23,2023-10-16T00:00:00.000Z,2640,2663,2420,2441,2310,2330,1980,1997,1540,1553,1320,1331,1898,1740,1660,1423,1107,948.81,711.61,,,,
656cfbc718408a59a3302c24,2023-10-17T00:00:00.000Z,2646,2669,2425,2446,2315,2335,1984,2001,1543,1557,1323,1334,1902,1744,1665,1427,1110,951.14,713.36,,,,
656cfbc718408a59a3302c25,2023-10-18T00:00:00.000Z,2686,2709,2462,2483,2350,2370,2014,2031,1567,1580,1343,1354,1921,1761,1681,1440,1120,960.32,720.24,,,,
656cfbc718408a59a3302c26,2023-10-19T00:00:00.000Z,2686,2709,2462,2483,2350,2370,2014,2031,1567,1580,1343,1354,1935,1774,1693,1451,1129,967.36,725.52,,,,
656cfbc718408a59a3302c27,2023-10-20T00:00:00.000Z,2749,2771,2520,2540,2405,2425,2061,2079,1603,1617,1374,1386,1969,1805,1723,1477,1149,984.6,738.45,,,,
656cfbc718408a59a3302c28,2023-10-21T00:00:00.000Z,2760,2783,2530,2551,2415,2435,2070,2087,1610,1623,1380,1391,1965,1802,1720,1474,1147,982.72,737.04,,,,
656cfbc718408a59a3302c29,2023-10-22T00:00:00.000Z,2754,2777,2525,2546,2410,2430,2066,2083,1607,1620,1377,1389,1960,1797,1715,1470,1143,979.95,734.96,,,,
656cfbc718408a59a3302c2a,2023-10-23T00:00:00.000Z,2800,2834,2567,2598,2450,2480,2100,2126,1633,1653,1400,1417,1966,1803,1721,1475,1147,983.23,737.43,,,,
656cfbc718408a59a3302c2b,2023-10-24T00:00:00.000Z,2823,2846,2588,2609,2470,2490,2117,2134,1647,1660,1411,1423,1969,1805,1723,1476,1148,984.28,738.21,,,,
656cfbc718408a59a3302c2c,2023-10-25T00:00:00.000Z,2880,2914,2640,2671,2520,2550,2160,2186,1680,1700,1440,1457,1960,1797,1715,1470,1144,980.24,735.19,,,,
656cfbc718408a59a3302c2d,2023-10-26T00:00:00.000Z,2880,2926,2640,2682,2520,2560,2160,2194,1680,1707,1440,1463,1980,1815,1733,1485,1155,990.09,742.57,,,,
656cfbc718408a59a3302c2e,2023-10-27T00:00:00.000Z,2874,2897,2635,2656,2515,2535,2156,2173,1677,1690,1437,1449,1974,1810,1728,1481,1152,987.23,740.43,,,,
656cfbc718408a59a3302c2f,2023-10-28T00:00:00.000Z,2926,2949,2682,2703,2560,2580,2194,2211,1707,1720,1463,1474,1990,1824,1741,1492,1161,994.82,746.11,,,,
656cfc4f18408a59a3302c31,,,,,,,,,,,,,,1339,1227,1171,1004,780.84,669.28,501.97,,,,
656cfc4f18408a59a3302c32,,,,,,,,,,,,,,1378,1263,1206,1033,803.74,688.91,516.69,,,,
656cfc4f18408a59a3302c33,,,,,,,,,,,,,,1387,1271,1213,1040,808.95,693.38,520.04,,,,
656cfc4f18408a59a3302c34,,,,,,,,,,,,,,1387,1272,1214,1041,809.33,693.71,520.28,,,,
656cfc4f18408a59a3302c35,,,,,,,,,,,,,,1388,1273,1215,1041,809.92,694.21,520.66,,,,
656cfc4f18408a59a3302c36,,,,,,,,,,,,,,1395,1279,1221,1046,813.78,697.52,523.15,,,,
656cfc4f18408a59a3302c37,,,,,,,,,,,,,,1400,1283,1225,1050,816.5,699.86,524.89,,,,
656cfc4f18408a59a3302c38,,,,,,,,,,,,,,1397,1281,1223,1048,815.05,698.61,523.96,,,,
656cfc4f18408a59a3302c39,,,,,,,,,,,,,,1389,1273,1215,1042,810.2,694.45,520.84,,,,
656cfc4f18408a59a3302c3a,,,,,,,,,,,,,,1379,1264,1207,1034,804.49,689.56,517.17,,,,
656cfc4f18408a59a3302c3b,,,,,,,,,,,,,,1384,1269,1211,1038,807.31,691.98,518.99,,,,
656cfc4f18408a59a3302c3c,,,,,,,,,,,,,,1387,1271,1213,1040,808.92,693.35,520.02,,,,
656cfc4f18408a59a3302c3d,,,,,,,,,,,,,,1372,1258,1201,1029,800.42,686.07,514.56,,,,
656cfc4f18408a59a3302c3e,,,,,,,,,,,,,,1372,1258,1201,1029,800.39,686.04,514.54,,,,
656cfc4f18408a59a3302c3f,,,,,,,,,,,,,,1383,1268,1210,1037,806.77,691.51,518.64,,,,
656cfc4f18408a59a3302c40,,,,,,,,,,,,,,1388,1273,1215,1041,809.79,694.11,520.58,,,,
656cfc4f18408a59a3302c41,,,,,,,,,,,,,,1388,1272,1215,1041,809.75,694.07,520.55,,,,
656cfc4f18408a59a3302c42,,,,,,,,,,,,,,1386,1270,1212,1039,808.22,692.75,519.57,,,,
656cfc4f18408a59a3302c43,,,,,,,,,,,,,,1389,1274,1216,1042,810.51,694.72,521.04,,,,
656cfc4f18408a59a3302c44,,,,,,,,,,,,,,1375,1261,1203,1032,802.29,687.67,515.76,,,,
656cfc4f18408a59a3302c45,,,,,,,,,,,,,,1381,1266,1209,1036,805.67,690.57,517.93,,,,
656cfc4f18408a59a3302c46,,,,,,,,,,,,,,1398,1282,1224,1049,815.7,699.17,524.38,,,,
656cfc4f18408a59a3302c47,,,,,,,,,,,,,,1425,1306,1246,1068,830.97,712.26,534.2,,,,
656cfc4f18408a59a3302c48,,,,,,,,,,,,,,1422,1303,1244,1066,829.48,710.98,533.23,,,,
656cfc4f18408a59a3302c49,,,,,,,,,,,,,,1422,1303,1244,1066,829.48,710.98,533.23,,,,
656cfc4f18408a59a3302c4a,,,,,,,,,,,,,,1422,1303,1244,1066,829.48,710.98,533.23,,,,
656cfc4f18408a59a3302c4b,,,,,,,,,,,,,,1422,1303,1244,1066,829.48,710.98,533.23,,,,
656cfc4f18408a59a3302c4c,,,,,,,,,,,,,,1402,1285,1227,1052,817.94,701.09,525.82,,,,
656cfc4f18408a59a3302c4d,,,,,,,,,,,,,,1420,1301,1242,1065,828.1,709.8,532.35,,,,
656cfc4f18408a59a3302c4e,,,,,,,,,,,,,,1417,1299,1240,1062,826.33,708.28,531.21,,,,
656cfc4f18408a59a3302c4f,,,,,,,,,,,,,,1425,1306,1247,1068,831,712.28,534.21,,,,
656cfc4f18408a59a3302c50,,,,,,,,,,,,,,1421,1303,1243,1066,828.91,710.49,532.87,,,,
656cfc4f18408a59a3302c51,,,,,,,,,,,,,,1423,1304,1245,1067,829.82,711.27,533.45,,,,
656cfc4f18408a59a3302c52,,,,,,,,,,,,,,1412,1295,1236,1059,823.96,706.24,529.69,,,,
656cfc4f18408a59a3302c53,,,,,,,,,,,,,,1436,1316,1256,1077,837.53,717.88,538.41,,,,
656cfc4f18408a59a3302c54,,,,,,,,,,,,,,1438,1318,1259,1079,839,719.14,539.35,,,,
656cfc4f18408a59a3302c55,,,,,,,,,,,,,,1412,1294,1235,1059,823.52,705.87,529.4,,,,
656cfc4f18408a59a3302c56,,,,,,,,,,,,,,1423,1304,1245,1067,829.9,711.34,533.51,,,,
656cfc4f18408a59a3302c57,,,,,,,,,,,,,,1422,1303,1244,1066,829.44,710.95,533.21,,,,
656cfc4f18408a59a3302c58,,,,,,,,,,,,,,1421,1303,1244,1066,829.01,710.58,532.93,,,,
656cfc4f18408a59a3302c59,,,,,,,,,,,,,,1424,1306,1246,1068,830.96,712.25,534.19,,,,
656cfc4f18408a59a3302c5a,,,,,,,,,,,,,,1443,1323,1263,1082,841.88,721.61,541.21,,,,
656cfc4f18408a59a3302c5b,,,,,,,,,,,,,,1447,1326,1266,1085,843.91,723.35,542.51,,,,
656cfc4f18408a59a3302c5c,,,,,,,,,,,,,,1420,1301,1242,1065,828.22,709.9,532.42,,,,
656cfc4f18408a59a3302c5d,,,,,,,,,,,,,,1430,1311,1251,1073,834.2,715.03,536.27,,,,
656cfc4f18408a59a3302c5e,,,,,,,,,,,,,,1425,1306,1247,1069,831.21,712.46,534.35,,,,
656cfc4f18408a59a3302c5f,,,,,,,,,,,,,,1425,1306,1247,1069,831.21,712.46,534.35,,,,
656cfc4f18408a59a3302c60,,,,,,,,,,,,,,1430,1311,1251,1073,834.18,715.01,536.26,,,,
656cfc4f18408a59a3302c61,,,,,,,,,,,,,,1441,1321,1261,1081,840.74,720.63,540.47,,,,
656cfc4f18408a59a3302c62,,,,,,,,,,,,,,1438,1318,1258,1078,838.77,718.94,539.21,,,,
656cfc4f18408a59a3302c63,,,,,,,,,,,,,,1449,1328,1268,1087,845.31,724.55,543.41,,,,
656cfc4f18408a59a3302c64,,,,,,,,,,,,,,1451,1330,1270,1089,846.66,725.7,544.28,,,,
656cfc4f18408a59a3302c65,,,,,,,,,,,,,,1450,1329,1269,1088,845.85,725.01,543.76,,,,
656cfc4f18408a59a3302c66,,,,,,,,,,,,,,1450,1329,1269,1088,845.85,725.01,543.76,,,,
656cfc4f18408a59a3302c67,,,,,,,,,,,,,,1451,1330,1270,1088,846.32,725.42,544.06,,,,
656cfc4f18408a59a3302c68,,,,,,,,,,,,,,1465,1343,1282,1099,854.78,732.67,549.5,,,,
656cfc4f18408a59a3302c69,,,,,,,,,,,,,,1576,1444,1379,1182,919.1,787.79,590.85,,,,
656cfc4f18408a59a3302c6a,,,,,,,,,,,,,,1600,1467,1400,1200,933.54,800.17,600.13,,,,
656cfc4f18408a59a3302c6b,,,,,,,,,,,,,,1629,1494,1426,1222,950.54,814.75,611.06,,,,
656cfc4f18408a59a3302c6c,,,,,,,,,,,,,,1630,1494,1426,1222,950.76,814.93,611.2,,,,
656cfc4f18408a59a3302c6d,,,,,,,,,,,,,,1642,1505,1437,1231,957.79,820.96,615.72,,,,
656cfc4f18408a59a3302c6e,,,,,,,,,,,,,,1661,1523,1454,1246,969.08,830.64,622.98,,,,
656cfc4f18408a59a3302c6f,,,,,,,,,,,,,,1661,1523,1454,1246,969.03,830.59,622.95,,,,
656cfc4f18408a59a3302c70,,,,,,,,,,,,,,1667,1528,1459,1250,972.52,833.59,625.19,,,,
656cfc4f18408a59a3302c71,,,,,,,,,,,,,,1793,1644,1569,1345,1046,896.73,672.55,,,,
656cfc4f18408a59a3302c72,,,,,,,,,,,,,,1801,1651,1576,1351,1051,900.58,675.44,,,,
656cfc4f18408a59a3302c73,,,,,,,,,,,,,,1826,1674,1598,1369,1065,912.93,684.7,,,,
656cfc4f18408a59a3302c74,,,,,,,,,,,,,,1823,1671,1595,1367,1063,911.37,683.53,,,,
656cfc4f18408a59a3302c75,,,,,,,,,,,,,,1823,1671,1595,1367,1063,911.37,683.53,,,,
656cfc4f18408a59a3302c76,,,,,,,,,,,,,,1828,1675,1599,1371,1066,913.88,685.41,,,,
656cfc4f18408a59a3302c77,,,,,,,,,,,,,,1812,1661,1586,1359,1057,906.06,679.55,,,,
656cfc4f18408a59a3302c78,,,,,,,,,,,,,,1823,1671,1595,1367,1063,911.5,683.62,,,,
656cfc4f18408a59a3302c79,,,,,,,,,,,,,,1841,1688,1611,1381,1074,920.45,690.34,,,,
656cfc4f18408a59a3302c7a,,,,,,,,,,,,,,1849,1695,1618,1387,1079,924.51,693.39,,,,
656cfc4f18408a59a3302c7b,,,,,,,,,,,,,,1845,1692,1615,1384,1076,922.69,692.02,,,,
656cfc4f18408a59a3302c7c,,,,,,,,,,,,,,1845,1692,1615,1384,1076,922.69,692.02,,,,
656cfc4f18408a59a3302c7d,,,,,,,,,,,,,,1842,1689,1612,1382,1075,921.19,690.9,,,,
656cfc4f18408a59a3302c7e,,,,,,,,,,,,,,1845,1691,1615,1384,1076,922.57,691.93,,,,
656cfc4f18408a59a3302c7f,,,,,,,,,,,,,,1858,1703,1626,1393,1084,928.96,696.72,,,,
656cfc4f18408a59a3302c80,,,,,,,,,,,,,,1857,1702,1625,1393,1083,928.36,696.27,,,,
656cfc4f18408a59a3302c81,,,,,,,,,,,,,,1850,1696,1619,1387,1079,924.98,693.74,,,,
656cfc4f18408a59a3302c82,,,,,,,,,,,,,,1853,1698,1621,1390,1081,926.34,694.76,,,,
656cfc4f18408a59a3302c83,,,,,,,,,,,,,,1853,1698,1621,1390,1081,926.34,694.76,,,,
656cfc4f18408a59a3302c84,,,,,,,,,,,,,,1862,1707,1630,1397,1086,931.19,698.39,,,,
656cfc4f18408a59a3302c85,,,,,,,,,,,,,,1869,1713,1635,1401,1090,934.28,700.71,,,,
656cfc4f18408a59a3302c86,,,,,,,,,,,,,,1873,1717,1639,1405,1092,936.4,702.3,,,,
656cfc4f18408a59a3302c87,,,,,,,,,,,,,,1894,1736,1657,1421,1105,947.11,710.34,,,,
656cfc4f18408a59a3302c88,,,,,,,,,,,,,,1832,1680,1603,1374,1069,916.14,687.11,,,,
656cfc4f18408a59a3302c89,,,,,,,,,,,,,,1810,1659,1583,1357,1056,904.8,678.6,,,,
656cfc4f18408a59a3302c8a,,,,,,,,,,,,,,1810,1659,1583,1357,1056,904.8,678.6,,,,
656cfc4f18408a59a3302c8b,,,,,,,,,,,,,,1829,1677,1600,1372,1067,914.49,685.87,,,,
656cfc4f18408a59a3302c8c,,,,,,,,,,,,,,1823,1671,1595,1367,1063,911.53,683.65,,,,
656cfc4f18408a59a3302c8d,,,,,,,,,,,,,,1830,1677,1601,1372,1067,914.95,686.22,,,,
656cfc4f18408a59a3302c8e,,,,,,,,,,,,,,1843,1690,1613,1383,1075,921.75,691.31,,,,
656cfc4f18408a59a3302c8f,,,,,,,,,,,,,,1823,1671,1595,1367,1063,911.45,683.59,,,,
656cfc4f18408a59a3302c90,,,,,,,,,,,,,,1826,1674,1598,1370,1065,913.07,684.8,,,,
656cfc4f18408a59a3302c91,,,,,,,,,,,,,,1826,1674,1598,1370,1065,913.07,684.8,,,,
656cfc4f18408a59a3302c92,,,,,,,,,,,,,,1825,1673,1597,1369,1065,912.54,684.41,,,,
656cfc4f18408a59a3302c93,,,,,,,,,,,,,,1825,1673,1597,1369,1065,912.55,684.41,,,,
656cfc4f18408a59a3302c94,,,,,,,,,,,,,,1806,1656,1581,1355,1054,903.2,677.4,,,,
656cfc4f18408a59a3302c95,,,,,,,,,,,,,,1801,1651,1576,1350,1050,900.27,675.21,,,,
656cfc4f18408a59a3302c96,,,,,,,,,,,,,,1797,1648,1573,1348,1048,898.68,674.01,,,,
656cfc4f18408a59a3302c97,,,,,,,,,,,,,,1806,1656,1581,1355,1054,903.17,677.38,,,,
656cfc4f18408a59a3302c98,,,,,,,,,,,,,,1806,1656,1581,1355,1054,903.17,677.38,,,,
656cfc4f18408a59a3302c99,,,,,,,,,,,,,,1810,1659,1584,1357,1056,904.87,678.65,,,,
656cfc4f18408a59a3302c9a,,,,,,,,,,,,,,1797,1647,1572,1348,1048,898.4,673.8,,,,
656cfc4f18408a59a3302c9b,,,,,,,,,,,,,,1779,1630,1556,1334,1037,889.26,666.95,,,,
656cfc4f18408a59a3302c9c,,,,,,,,,,,,,,1779,1630,1556,1334,1037,889.26,666.95,,,,
656cfc4f18408a59a3302c9d,,,,,,,,,,,,,,1785,1636,1562,1338,1041,892.28,669.21,,,,
656cfc4f18408a59a3302c9e,,,,,,,,,,,,,,1786,1637,1563,1339,1042,892.98,669.74,,,,
656cfc4f18408a59a3302c9f,,,,,,,,,,,,,,1813,1662,1586,1360,1058,906.46,679.85,,,,
656cfc4f18408a59a3302ca0,,,,,,,,,,,,,,1813,1662,1586,1360,1058,906.43,679.83,,,,
656cfc4f18408a59a3302ca1,,,,,,,,,,,,,,1827,1674,1598,1370,1066,913.33,685,,,,
656cfc4f18408a59a3302ca2,,,,,,,,,,,,,,1835,1682,1606,1376,1070,917.48,688.11,,,,
656cfc4f18408a59a3302ca3,,,,,,,,,,,,,,1835,1682,1606,1376,1070,917.48,688.11,,,,
656cfc4f18408a59a3302ca4,,,,,,,,,,,,,,1830,1678,1601,1373,1068,915.08,686.32,,,,
656cfc4f18408a59a3302ca5,,,,,,,,,,,,,,1818,1667,1591,1364,1061,909.05,681.79,,,,
656cfc4f18408a59a3302ca6,,,,,,,,,,,,,,1803,1653,1578,1352,1052,901.56,676.17,,,,
656cfc4f18408a59a3302ca7,,,,,,,,,,,,,,1808,1658,1582,1356,1055,904.18,678.14,,,,
656cfc4f18408a59a3302ca8,,,,,,,,,,,,,,1824,1672,1596,1368,1064,911.77,683.83,,,,
656cfc4f18408a59a3302ca9,,,,,,,,,,,,,,1848,1694,1617,1386,1078,924,693.01,,,,
656cfc4f18408a59a3302caa,,,,,,,,,,,,,,1848,1694,1617,1386,1078,924,693.01,,,,
656cfc4f18408a59a3302cab,,,,,,,,,,,,,,1882,1725,1647,1412,1098,941.04,705.78,,,,
656cfc4f18408a59a3302cac,,,,,,,,,,,,,,1894,1736,1657,1420,1105,946.8,710.1,,,,
656cfc4f18408a59a3302cad,,,,,,,,,,,,,,1908,1749,1669,1431,1113,953.81,715.36,,,,
656cfc4f18408a59a3302cae,,,,,,,,,,,,,,1915,1755,1676,1436,1117,957.44,718.08,,,,
656cfc4f18408a59a3302caf,,,,,,,,,,,,,,1918,1758,1678,1438,1119,958.89,719.17,,,,
656cfc4f18408a59a3302cb0,,,,,,,,,,,,,,1951,1788,1707,1463,1138,975.25,731.44,,,,
656cfc4f18408a59a3302cb1,,,,,,,,,,,,,,1951,1788,1707,1463,1138,975.25,731.44,,,,
656cfc4f18408a59a3302cb2,,,,,,,,,,,,,,1972,1808,1726,1479,1151,986.18,739.64,,,,
656cfc4f18408a59a3302cb3,,,,,,,,,,,,,,1956,1793,1712,1467,1141,977.98,733.49,,,,
656cfc4f18408a59a3302cb4,,,,,,,,,,,,,,1932,1771,1691,1449,1127,966.04,724.53,,,,
656cfc4f18408a59a3302cb5,,,,,,,,,,,,,,1967,1803,1721,1475,1147,983.3,737.48,,,,
656cfc4f18408a59a3302cb6,,,,,,,,,,,,,,1963,1799,1717,1472,1145,981.29,735.97,,,,
656cfc4f18408a59a3302cb7,,,,,,,,,,,,,,1963,1799,1717,1472,1145,981.29,735.97,,,,
656cfc4f18408a59a3302cb8,,,,,,,,,,,,,,1943,1781,1700,1457,1133,971.36,728.52,,,,
656cfc4f18408a59a3302cb9,,,,,,,,,,,,,,1947,1785,1704,1460,1136,973.45,730.09,,,,
656cfc4f18408a59a3302cba,,,,,,,,,,,,,,1955,1792,1710,1466,1140,977.25,732.94,,,,
656cfc4f18408a59a3302cbb,,,,,,,,,,,,,,1957,1794,1712,1468,1142,978.51,733.89,,,,
656cfc4f18408a59a3302cbc,,,,,,,,,,,,,,1963,1799,1717,1472,1145,981.34,736.01,,,,
656cfc4f18408a59a3302cbd,,,,,,,,,,,,,,1946,1784,1703,1460,1135,973.01,729.76,,,,
656cfc4f18408a59a3302cbe,,,,,,,,,,,,,,1960,1797,1715,1470,1143,980.07,735.06,,,,
656cfc4f18408a59a3302cbf,,,,,,,,,,,,,,1969,1805,1723,1477,1149,984.61,738.46,,,,
